StudyID;Series_ID;Year;Abundance
23;23.128;1990,00;0,00
23;23.128;1991,00;0,00
23;23.128;1992,00;0,00
23;23.128;1993,00;0,00
23;23.128;1994,00;0,00
23;23.128;1995,00;0,00
23;23.128;1996,00;0,00
23;23.128;1997,00;0,00
23;23.128;1998,00;0,00
23;23.128;1999,00;0,00
23;23.128;2000,00;0,00
23;23.128;2001,00;0,00
23;23.128;2002,00;0,00
23;23.128;2003,00;0,00
23;23.128;2004,00;0,00
23;23.128;2005,00;0,00
23;23.128;2006,00;0,02
23;23.128;2007,00;0,03
23;23.128;2008,00;0,04
23;23.128;2009,00;0,04
23;23.128;2010,00;0,04
23;23.128;2011,00;0,09
23;23.128;2012,00;0,05
23;23.128;2013,00;0,05
23;23.128;2014,00;0,06
23;23.129;1989,00;0,14
23;23.129;1990,00;0,09
23;23.129;1991,00;0,13
23;23.129;1992,00;0,13
23;23.129;1993,00;0,08
23;23.129;1994,00;0,09
23;23.129;1995,00;0,13
23;23.129;1996,00;0,10
23;23.129;1997,00;0,10
23;23.129;1998,00;0,10
23;23.129;1999,00;0,18
23;23.129;2000,00;0,14
23;23.129;2001,00;0,15
23;23.129;2002,00;0,10
23;23.129;2003,00;0,13
23;23.129;2004,00;0,08
23;23.129;2005,00;0,09
23;23.129;2006,00;0,08
23;23.129;2007,00;0,09
23;23.129;2008,00;0,13
23;23.129;2009,00;0,15
23;23.129;2010,00;0,14
23;23.129;2011,00;0,10
23;23.129;2012,00;0,16
23;23.129;2013,00;0,17
23;23.129;2014,00;0,13
23;23.130;1989,00;0,09
23;23.130;1990,00;0,06
23;23.130;1991,00;0,07
23;23.130;1992,00;0,08
23;23.130;1993,00;0,03
23;23.130;1994,00;0,04
23;23.130;1995,00;0,06
23;23.130;1996,00;0,05
23;23.130;1997,00;0,04
23;23.130;1998,00;0,04
23;23.130;1999,00;0,05
23;23.130;2000,00;0,03
23;23.130;2001,00;0,03
23;23.130;2002,00;0,02
23;23.130;2003,00;0,03
23;23.130;2004,00;0,02
23;23.130;2005,00;0,02
23;23.130;2006,00;0,04
23;23.130;2007,00;0,04
23;23.130;2008,00;0,08
23;23.130;2009,00;0,09
23;23.130;2010,00;0,08
23;23.130;2011,00;0,05
23;23.130;2012,00;0,08
23;23.130;2013,00;0,08
23;23.130;2014,00;0,08
23;23.131;1989,00;0,04
23;23.131;1990,00;0,04
23;23.131;1991,00;0,05
23;23.131;1992,00;0,06
23;23.131;1993,00;0,04
23;23.131;1994,00;0,03
23;23.131;1995,00;0,03
23;23.131;1996,00;0,04
23;23.131;1997,00;0,05
23;23.131;1998,00;0,05
23;23.131;1999,00;0,04
23;23.131;2000,00;0,06
23;23.131;2001,00;0,07
23;23.131;2002,00;0,06
23;23.131;2003,00;0,05
23;23.131;2004,00;0,05
23;23.131;2005,00;0,06
23;23.131;2006,00;0,06
23;23.131;2007,00;0,05
23;23.131;2008,00;0,05
23;23.131;2009,00;0,06
23;23.131;2010,00;0,06
23;23.131;2011,00;0,04
23;23.131;2012,00;0,05
23;23.131;2013,00;0,07
23;23.131;2014,00;0,05
23;23.132;1989,00;0,16
23;23.132;1990,00;0,17
23;23.132;1991,00;0,25
23;23.132;1992,00;0,28
23;23.132;1993,00;0,29
23;23.132;1994,00;0,20
23;23.132;1995,00;0,18
23;23.132;1996,00;0,21
23;23.132;1997,00;0,12
23;23.132;1998,00;0,22
23;23.132;1999,00;0,10
23;23.132;2000,00;0,24
23;23.132;2001,00;0,20
23;23.132;2002,00;0,39
23;23.132;2003,00;0,27
23;23.132;2004,00;0,25
23;23.132;2005,00;0,23
23;23.132;2006,00;0,20
23;23.132;2007,00;0,12
23;23.132;2008,00;0,13
23;23.132;2009,00;0,15
23;23.132;2010,00;0,16
23;23.132;2011,00;0,21
23;23.132;2012,00;0,18
23;23.132;2013,00;0,28
23;23.132;2014,00;0,20
23;23.133;1989,00;0,19
23;23.133;1990,00;0,12
23;23.133;1991,00;0,11
23;23.133;1992,00;0,11
23;23.133;1993,00;0,10
23;23.133;1994,00;0,14
23;23.133;1995,00;0,20
23;23.133;1996,00;0,22
23;23.133;1997,00;0,16
23;23.133;1998,00;0,10
23;23.133;1999,00;0,10
23;23.133;2000,00;0,07
23;23.133;2001,00;0,05
23;23.133;2002,00;0,05
23;23.133;2003,00;0,04
23;23.133;2004,00;0,03
23;23.133;2005,00;0,01
23;23.133;2006,00;0,00
23;23.133;2007,00;0,00
23;23.133;2008,00;0,00
23;23.133;2009,00;0,00
23;23.133;2010,00;0,00
23;23.133;2011,00;0,00
23;23.133;2012,00;0,00
23;23.133;2013,00;0,00
23;23.133;2014,00;0,00
23;23.134;1989,00;0,30
23;23.134;1990,00;0,15
23;23.134;1991,00;0,11
23;23.134;1992,00;0,11
23;23.134;1993,00;0,12
23;23.134;1994,00;0,10
23;23.134;1995,00;0,15
23;23.134;1996,00;0,26
23;23.134;1997,00;0,21
23;23.134;1998,00;0,11
23;23.134;1999,00;0,14
23;23.134;2000,00;0,08
23;23.134;2001,00;0,03
23;23.134;2002,00;0,02
23;23.134;2003,00;0,02
23;23.134;2004,00;0,01
23;23.134;2005,00;0,01
23;23.134;2006,00;0,01
23;23.134;2007,00;0,01
23;23.134;2008,00;0,00
23;23.134;2009,00;0,00
23;23.134;2010,00;0,00
23;23.134;2011,00;0,00
23;23.134;2012,00;0,00
23;23.134;2013,00;0,00
23;23.134;2014,00;0,00
23;23.135;1989,00;0,05
23;23.135;1990,00;0,03
23;23.135;1991,00;0,05
23;23.135;1992,00;0,06
23;23.135;1993,00;0,03
23;23.135;1994,00;0,05
23;23.135;1995,00;0,05
23;23.135;1996,00;0,08
23;23.135;1997,00;0,04
23;23.135;1998,00;0,04
23;23.135;1999,00;0,04
23;23.135;2000,00;0,06
23;23.135;2001,00;0,04
23;23.135;2002,00;0,04
23;23.135;2003,00;0,04
23;23.135;2004,00;0,04
23;23.135;2005,00;0,05
23;23.135;2006,00;0,03
23;23.135;2007,00;0,03
23;23.135;2008,00;0,07
23;23.135;2009,00;0,01
23;23.135;2010,00;0,00
23;23.135;2011,00;0,00
23;23.135;2012,00;0,00
23;23.135;2013,00;0,00
23;23.135;2014,00;0,00
23;23.136;1989,00;0,04
23;23.136;1990,00;0,01
23;23.136;1991,00;0,04
23;23.136;1992,00;0,07
23;23.136;1993,00;0,04
23;23.136;1994,00;0,07
23;23.136;1995,00;0,04
23;23.136;1996,00;0,19
23;23.136;1997,00;0,12
23;23.136;1998,00;0,03
23;23.136;1999,00;0,03
23;23.136;2000,00;0,05
23;23.136;2001,00;0,02
23;23.136;2002,00;0,02
23;23.136;2003,00;0,02
23;23.136;2004,00;0,02
23;23.136;2005,00;0,02
23;23.136;2006,00;0,01
23;23.136;2007,00;0,00
23;23.136;2008,00;0,00
23;23.136;2009,00;0,00
23;23.136;2010,00;0,00
23;23.136;2011,00;0,00
23;23.136;2012,00;0,00
23;23.136;2013,00;0,00
23;23.136;2014,00;0,00
23;23.137;1989,00;0,00
23;23.137;1990,00;0,00
23;23.137;1991,00;0,00
23;23.137;1992,00;0,00
23;23.137;1993,00;0,00
23;23.137;1994,00;0,00
23;23.137;1995,00;0,00
23;23.137;1996,00;0,00
23;23.137;1997,00;0,00
23;23.137;1998,00;0,00
23;23.137;1999,00;0,00
23;23.137;2000,00;0,06
23;23.137;2001,00;0,05
23;23.137;2002,00;0,02
23;23.137;2003,00;0,05
23;23.137;2004,00;0,02
23;23.137;2005,00;0,03
23;23.137;2006,00;0,03
23;23.137;2007,00;0,08
23;23.137;2008,00;0,21
23;23.137;2009,00;0,05
23;23.137;2010,00;0,11
23;23.137;2011,00;0,05
23;23.137;2012,00;0,12
23;23.137;2013,00;0,12
23;23.137;2014,00;0,09
23;23.138;1989,00;0,00
23;23.138;1990,00;0,00
23;23.138;1991,00;0,00
23;23.138;1992,00;0,00
23;23.138;1993,00;0,00
23;23.138;1994,00;0,00
23;23.138;1995,00;0,00
23;23.138;1996,00;0,00
23;23.138;1997,00;0,00
23;23.138;1998,00;0,00
23;23.138;1999,00;0,00
23;23.138;2000,00;0,02
23;23.138;2001,00;0,07
23;23.138;2002,00;0,05
23;23.138;2003,00;0,09
23;23.138;2004,00;0,03
23;23.138;2005,00;0,02
23;23.138;2006,00;0,03
23;23.138;2007,00;0,07
23;23.138;2008,00;0,21
23;23.138;2009,00;0,07
23;23.138;2010,00;0,14
23;23.138;2011,00;0,10
23;23.138;2012,00;0,10
23;23.138;2013,00;0,13
23;23.138;2014,00;0,10
23;23.139;1989,00;0,00
23;23.139;1990,00;0,00
23;23.139;1991,00;0,00
23;23.139;1992,00;0,00
23;23.139;1993,00;0,00
23;23.139;1994,00;0,00
23;23.139;1995,00;0,00
23;23.139;1996,00;0,00
23;23.139;1997,00;0,00
23;23.139;1998,00;0,00
23;23.139;1999,00;0,00
23;23.139;2000,00;0,00
23;23.139;2001,00;0,00
23;23.139;2002,00;0,00
23;23.139;2003,00;0,00
23;23.139;2004,00;0,00
23;23.139;2005,00;0,02
23;23.139;2006,00;0,01
23;23.139;2007,00;0,01
23;23.139;2008,00;0,02
23;23.139;2009,00;0,03
23;23.139;2010,00;0,04
23;23.139;2011,00;0,02
23;23.139;2012,00;0,03
23;23.139;2013,00;0,07
23;23.139;2014,00;0,06
23;23.140;1989,00;0,00
23;23.140;1990,00;0,00
23;23.140;1991,00;0,00
23;23.140;1992,00;0,00
23;23.140;1993,00;0,00
23;23.140;1994,00;0,00
23;23.140;1995,00;0,00
23;23.140;1996,00;0,00
23;23.140;1997,00;0,00
23;23.140;1998,00;0,00
23;23.140;1999,00;0,00
23;23.140;2000,00;0,00
23;23.140;2001,00;0,00
23;23.140;2002,00;0,00
23;23.140;2003,00;0,00
23;23.140;2004,00;0,00
23;23.140;2005,00;0,00
23;23.140;2006,00;0,01
23;23.140;2007,00;0,01
23;23.140;2008,00;0,02
23;23.140;2009,00;0,02
23;23.140;2010,00;0,02
23;23.140;2011,00;0,01
23;23.140;2012,00;0,02
23;23.140;2013,00;0,03
23;23.140;2014,00;0,03
23;23.141;1989,00;3,13
23;23.141;1990,00;3,71
23;23.141;1991,00;3,94
23;23.141;1992,00;2,99
23;23.141;1993,00;3,20
23;23.141;1994,00;4,09
23;23.141;1995,00;3,48
23;23.141;1996,00;3,82
23;23.141;1997,00;3,23
23;23.141;1998,00;3,90
23;23.141;1999,00;3,23
23;23.141;2000,00;3,32
23;23.141;2001,00;3,57
23;23.141;2002,00;3,74
23;23.141;2003,00;4,78
23;23.141;2004,00;4,04
23;23.141;2005,00;3,49
23;23.141;2006,00;3,33
23;23.141;2007,00;5,44
23;23.141;2008,00;5,33
23;23.141;2009,00;4,91
23;23.141;2010,00;5,08
23;23.141;2011,00;4,27
23;23.141;2012,00;2,07
23;23.141;2013,00;1,73
23;23.141;2014,00;1,63
23;23.142;1989,00;4,59
23;23.142;1990,00;4,08
23;23.142;1991,00;3,66
23;23.142;1992,00;3,90
23;23.142;1993,00;5,06
23;23.142;1994,00;6,59
23;23.142;1995,00;6,16
23;23.142;1996,00;4,18
23;23.142;1997,00;3,88
23;23.142;1998,00;2,60
23;23.142;1999,00;2,75
23;23.142;2000,00;2,90
23;23.142;2001,00;3,92
23;23.142;2002,00;4,23
23;23.142;2003,00;5,07
23;23.142;2004,00;4,83
23;23.142;2005,00;3,87
23;23.142;2006,00;4,37
23;23.142;2007,00;5,44
23;23.142;2008,00;6,86
23;23.142;2009,00;5,22
23;23.142;2010,00;5,21
23;23.142;2011,00;5,33
23;23.142;2012,00;2,98
23;23.142;2013,00;2,50
23;23.142;2014,00;1,32
23;23.143;1989,00;1,03
23;23.143;1990,00;1,38
23;23.143;1991,00;1,31
23;23.143;1992,00;1,02
23;23.143;1993,00;1,26
23;23.143;1994,00;1,70
23;23.143;1995,00;2,18
23;23.143;1996,00;2,48
23;23.143;1997,00;2,44
23;23.143;1998,00;2,42
23;23.143;1999,00;2,15
23;23.143;2000,00;2,37
23;23.143;2001,00;1,84
23;23.143;2002,00;1,49
23;23.143;2003,00;1,70
23;23.143;2004,00;1,50
23;23.143;2005,00;1,47
23;23.143;2006,00;1,57
23;23.143;2007,00;1,25
23;23.143;2008,00;1,35
23;23.143;2009,00;1,30
23;23.143;2010,00;1,53
23;23.143;2011,00;2,07
23;23.143;2012,00;0,92
23;23.143;2013,00;0,89
23;23.143;2014,00;0,52
23;23.144;1989,00;1,82
23;23.144;1990,00;1,69
23;23.144;1991,00;2,20
23;23.144;1992,00;2,28
23;23.144;1993,00;2,14
23;23.144;1994,00;3,18
23;23.144;1995,00;2,46
23;23.144;1996,00;2,69
23;23.144;1997,00;2,29
23;23.144;1998,00;2,54
23;23.144;1999,00;2,26
23;23.144;2000,00;1,86
23;23.144;2001,00;1,96
23;23.144;2002,00;2,11
23;23.144;2003,00;2,68
23;23.144;2004,00;2,84
23;23.144;2005,00;2,60
23;23.144;2006,00;2,15
23;23.144;2007,00;2,22
23;23.144;2008,00;3,03
23;23.144;2009,00;3,56
23;23.144;2010,00;3,60
23;23.144;2011,00;2,77
23;23.144;2012,00;2,31
23;23.144;2013,00;1,99
23;23.144;2014,00;1,73
23;23.145;1989,00;0,30
23;23.145;1990,00;0,57
23;23.145;1991,00;0,68
23;23.145;1992,00;0,38
23;23.145;1993,00;0,40
23;23.145;1994,00;0,21
23;23.145;1995,00;0,19
23;23.145;1996,00;0,21
23;23.145;1997,00;0,16
23;23.145;1998,00;0,20
23;23.145;1999,00;0,68
23;23.145;2000,00;0,30
23;23.145;2001,00;0,16
23;23.145;2002,00;0,14
23;23.145;2003,00;0,32
23;23.145;2004,00;0,94
23;23.145;2005,00;0,80
23;23.145;2006,00;0,33
23;23.145;2007,00;0,46
23;23.145;2008,00;0,36
23;23.145;2009,00;0,33
23;23.145;2010,00;1,08
23;23.145;2011,00;1,45
23;23.145;2012,00;2,13
23;23.145;2013,00;2,87
23;23.145;2014,00;1,53
23;23.146;1989,00;0,08
23;23.146;1990,00;0,10
23;23.146;1991,00;0,04
23;23.146;1992,00;0,28
23;23.146;1993,00;0,16
23;23.146;1994,00;0,16
23;23.146;1995,00;0,38
23;23.146;1996,00;0,25
23;23.146;1997,00;0,15
23;23.146;1998,00;0,23
23;23.146;1999,00;0,18
23;23.146;2000,00;0,12
23;23.146;2001,00;0,04
23;23.146;2002,00;0,11
23;23.146;2003,00;0,29
23;23.146;2004,00;0,21
23;23.146;2005,00;0,33
23;23.146;2006,00;0,59
23;23.146;2007,00;0,68
23;23.146;2008,00;0,55
23;23.146;2009,00;0,41
23;23.146;2010,00;0,63
23;23.146;2011,00;0,92
23;23.146;2012,00;1,15
23;23.146;2013,00;1,25
23;23.146;2014,00;0,95
23;23.147;1989,00;0,32
23;23.147;1990,00;0,16
23;23.147;1991,00;0,19
23;23.147;1992,00;0,21
23;23.147;1993,00;0,12
23;23.147;1994,00;0,12
23;23.147;1995,00;0,08
23;23.147;1996,00;0,14
23;23.147;1997,00;0,23
23;23.147;1998,00;0,25
23;23.147;1999,00;0,31
23;23.147;2000,00;0,31
23;23.147;2001,00;0,18
23;23.147;2002,00;0,33
23;23.147;2003,00;0,56
23;23.147;2004,00;0,94
23;23.147;2005,00;0,84
23;23.147;2006,00;0,70
23;23.147;2007,00;1,87
23;23.147;2008,00;2,40
23;23.147;2009,00;1,73
23;23.147;2010,00;2,25
23;23.147;2011,00;0,89
23;23.147;2012,00;1,96
23;23.147;2013,00;0,92
23;23.147;2014,00;1,42
23;23.148;1989,00;0,14
23;23.148;1990,00;0,26
23;23.148;1991,00;0,15
23;23.148;1992,00;0,15
23;23.148;1993,00;0,16
23;23.148;1994,00;0,11
23;23.148;1995,00;0,14
23;23.148;1996,00;0,21
23;23.148;1997,00;0,17
23;23.148;1998,00;0,40
23;23.148;1999,00;1,22
23;23.148;2000,00;1,12
23;23.148;2001,00;0,24
23;23.148;2002,00;0,17
23;23.148;2003,00;0,44
23;23.148;2004,00;0,60
23;23.148;2005,00;0,53
23;23.148;2006,00;0,80
23;23.148;2007,00;1,53
23;23.148;2008,00;2,71
23;23.148;2009,00;0,92
23;23.148;2010,00;2,00
23;23.148;2011,00;4,38
23;23.148;2012,00;4,30
23;23.148;2013,00;4,26
23;23.148;2014,00;4,28
23;23.149;1989,00;1,24
23;23.149;1990,00;1,08
23;23.149;1991,00;0,86
23;23.149;1992,00;0,87
23;23.149;1993,00;0,74
23;23.149;1994,00;0,65
23;23.149;1995,00;0,53
23;23.149;1996,00;0,52
23;23.149;1997,00;0,79
23;23.149;1998,00;1,13
23;23.149;1999,00;0,93
23;23.149;2000,00;0,83
23;23.149;2001,00;0,97
23;23.149;2002,00;0,93
23;23.149;2003,00;0,79
23;23.149;2004,00;0,82
23;23.149;2005,00;0,91
23;23.149;2006,00;1,17
23;23.149;2007,00;0,72
23;23.149;2008,00;0,85
23;23.149;2009,00;1,14
23;23.149;2010,00;1,31
23;23.149;2011,00;1,30
23;23.149;2012,00;1,34
23;23.149;2013,00;1,60
23;23.149;2014,00;1,89
23;23.150;1989,00;2,64
23;23.150;1990,00;2,47
23;23.150;1991,00;2,51
23;23.150;1992,00;2,75
23;23.150;1993,00;2,69
23;23.150;1994,00;2,04
23;23.150;1995,00;2,47
23;23.150;1996,00;2,17
23;23.150;1997,00;1,79
23;23.150;1998,00;2,27
23;23.150;1999,00;1,36
23;23.150;2000,00;1,40
23;23.150;2001,00;1,17
23;23.150;2002,00;1,03
23;23.150;2003,00;1,00
23;23.150;2004,00;1,14
23;23.150;2005,00;1,12
23;23.150;2006,00;1,23
23;23.150;2007,00;0,62
23;23.150;2008,00;0,69
23;23.150;2009,00;0,77
23;23.150;2010,00;1,07
23;23.150;2011,00;0,98
23;23.150;2012,00;1,47
23;23.150;2013,00;2,23
23;23.150;2014,00;2,00
23;23.151;1989,00;0,22
23;23.151;1990,00;0,13
23;23.151;1991,00;0,20
23;23.151;1992,00;0,24
23;23.151;1993,00;0,34
23;23.151;1994,00;0,33
23;23.151;1995,00;0,22
23;23.151;1996,00;0,21
23;23.151;1997,00;0,43
23;23.151;1998,00;0,30
23;23.151;1999,00;0,21
23;23.151;2000,00;0,21
23;23.151;2001,00;0,21
23;23.151;2002,00;0,30
23;23.151;2003,00;0,17
23;23.151;2004,00;0,15
23;23.151;2005,00;0,41
23;23.151;2006,00;0,37
23;23.151;2007,00;0,35
23;23.151;2008,00;0,26
23;23.151;2009,00;0,30
23;23.151;2010,00;0,35
23;23.151;2011,00;0,20
23;23.151;2012,00;0,29
23;23.151;2013,00;0,54
23;23.151;2014,00;0,67
23;23.152;1989,00;1,50
23;23.152;1990,00;1,54
23;23.152;1991,00;1,38
23;23.152;1992,00;1,17
23;23.152;1993,00;1,64
23;23.152;1994,00;0,94
23;23.152;1995,00;1,17
23;23.152;1996,00;0,64
23;23.152;1997,00;0,55
23;23.152;1998,00;0,39
23;23.152;1999,00;0,87
23;23.152;2000,00;0,67
23;23.152;2001,00;0,73
23;23.152;2002,00;1,15
23;23.152;2003,00;1,48
23;23.152;2004,00;1,43
23;23.152;2005,00;1,12
23;23.152;2006,00;1,51
23;23.152;2007,00;1,71
23;23.152;2008,00;1,28
23;23.152;2009,00;0,97
23;23.152;2010,00;1,00
23;23.152;2011,00;1,12
23;23.152;2012,00;0,94
23;23.152;2013,00;1,41
23;23.152;2014,00;1,36
23;23.153;1989,00;0,09
23;23.153;1990,00;0,15
23;23.153;1991,00;0,11
23;23.153;1992,00;0,12
23;23.153;1993,00;0,12
23;23.153;1994,00;0,09
23;23.153;1995,00;0,11
23;23.153;1996,00;0,12
23;23.153;1997,00;0,11
23;23.153;1998,00;0,11
23;23.153;1999,00;0,10
23;23.153;2000,00;0,16
23;23.153;2001,00;0,19
23;23.153;2002,00;0,11
23;23.153;2003,00;0,16
23;23.153;2004,00;0,17
23;23.153;2005,00;0,12
23;23.153;2006,00;0,09
23;23.153;2007,00;0,11
23;23.153;2008,00;0,14
23;23.153;2009,00;0,14
23;23.153;2010,00;0,10
23;23.153;2011,00;0,08
23;23.153;2012,00;0,08
23;23.153;2013,00;0,10
23;23.153;2014,00;0,11
23;23.154;1989,00;0,13
23;23.154;1990,00;0,20
23;23.154;1991,00;0,17
23;23.154;1992,00;0,19
23;23.154;1993,00;0,15
23;23.154;1994,00;0,08
23;23.154;1995,00;0,13
23;23.154;1996,00;0,11
23;23.154;1997,00;0,08
23;23.154;1998,00;0,10
23;23.154;1999,00;0,10
23;23.154;2000,00;0,22
23;23.154;2001,00;0,22
23;23.154;2002,00;0,12
23;23.154;2003,00;0,14
23;23.154;2004,00;0,10
23;23.154;2005,00;0,10
23;23.154;2006,00;0,11
23;23.154;2007,00;0,15
23;23.154;2008,00;0,26
23;23.154;2009,00;0,28
23;23.154;2010,00;0,25
23;23.154;2011,00;0,14
23;23.154;2012,00;0,13
23;23.154;2013,00;0,13
23;23.154;2014,00;0,14
23;23.155;1989,00;0,00
23;23.155;1990,00;0,00
23;23.155;1991,00;0,00
23;23.155;1992,00;0,00
23;23.155;1993,00;0,00
23;23.155;1994,00;0,00
23;23.155;1995,00;0,00
23;23.155;1996,00;0,00
23;23.155;1997,00;0,00
23;23.155;1998,00;0,00
23;23.155;1999,00;0,00
23;23.155;2000,00;0,00
23;23.155;2001,00;0,00
23;23.155;2002,00;0,00
23;23.155;2003,00;0,00
23;23.155;2004,00;0,00
23;23.155;2005,00;0,00
23;23.155;2006,00;0,00
23;23.155;2007,00;0,00
23;23.155;2008,00;0,00
23;23.155;2009,00;0,00
23;23.155;2010,00;0,00
23;23.155;2011,00;0,00
23;23.155;2012,00;0,00
23;23.155;2013,00;0,00
23;23.155;2014,00;0,00
23;23.156;1989,00;0,02
23;23.156;1990,00;0,01
23;23.156;1991,00;0,03
23;23.156;1992,00;0,05
23;23.156;1993,00;0,03
23;23.156;1994,00;0,01
23;23.156;1995,00;0,03
23;23.156;1996,00;0,03
23;23.156;1997,00;0,01
23;23.156;1998,00;0,00
23;23.156;1999,00;0,00
23;23.156;2000,00;0,01
23;23.156;2001,00;0,02
23;23.156;2002,00;0,01
23;23.156;2003,00;0,02
23;23.156;2004,00;0,05
23;23.156;2005,00;0,04
23;23.156;2006,00;0,02
23;23.156;2007,00;0,02
23;23.156;2008,00;0,02
23;23.156;2009,00;0,02
23;23.156;2010,00;0,03
23;23.156;2011,00;0,02
23;23.156;2012,00;0,01
23;23.156;2013,00;0,02
23;23.156;2014,00;0,01
23;23.157;1989,00;0,05
23;23.157;1990,00;0,04
23;23.157;1991,00;0,03
23;23.157;1992,00;0,03
23;23.157;1993,00;0,04
23;23.157;1994,00;0,03
23;23.157;1995,00;0,03
23;23.157;1996,00;0,05
23;23.157;1997,00;0,05
23;23.157;1998,00;0,03
23;23.157;1999,00;0,03
23;23.157;2000,00;0,04
23;23.157;2001,00;0,05
23;23.157;2002,00;0,04
23;23.157;2003,00;0,07
23;23.157;2004,00;0,04
23;23.157;2005,00;0,04
23;23.157;2006,00;0,06
23;23.157;2007,00;0,05
23;23.157;2008,00;0,04
23;23.157;2009,00;0,08
23;23.157;2010,00;0,11
23;23.157;2011,00;0,08
23;23.157;2012,00;0,06
23;23.157;2013,00;0,05
23;23.157;2014,00;0,05
23;23.158;1989,00;0,01
23;23.158;1990,00;0,01
23;23.158;1991,00;0,01
23;23.158;1992,00;0,01
23;23.158;1993,00;0,01
23;23.158;1994,00;0,01
23;23.158;1995,00;0,01
23;23.158;1996,00;0,01
23;23.158;1997,00;0,01
23;23.158;1998,00;0,01
23;23.158;1999,00;0,01
23;23.158;2000,00;0,01
23;23.158;2001,00;0,01
23;23.158;2002,00;0,01
23;23.158;2003,00;0,01
23;23.158;2004,00;0,01
23;23.158;2005,00;0,01
23;23.158;2006,00;0,01
23;23.158;2007,00;0,01
23;23.158;2008,00;0,02
23;23.158;2009,00;0,03
23;23.158;2010,00;0,03
23;23.158;2011,00;0,03
23;23.158;2012,00;0,02
23;23.158;2013,00;0,01
23;23.158;2014,00;0,02
23;23.159;1989,00;0,04
23;23.159;1990,00;0,03
23;23.159;1991,00;0,02
23;23.159;1992,00;0,03
23;23.159;1993,00;0,05
23;23.159;1994,00;0,04
23;23.159;1995,00;0,05
23;23.159;1996,00;0,05
23;23.159;1997,00;0,03
23;23.159;1998,00;0,02
23;23.159;1999,00;0,03
23;23.159;2000,00;0,05
23;23.159;2001,00;0,07
23;23.159;2002,00;0,05
23;23.159;2003,00;0,03
23;23.159;2004,00;0,02
23;23.159;2005,00;0,02
23;23.159;2006,00;0,03
23;23.159;2007,00;0,04
23;23.159;2008,00;0,04
23;23.159;2009,00;0,05
23;23.159;2010,00;0,07
23;23.159;2011,00;0,05
23;23.159;2012,00;0,03
23;23.159;2013,00;0,06
23;23.159;2014,00;0,04
23;23.160;1989,00;0,22
23;23.160;1990,00;0,18
23;23.160;1991,00;0,11
23;23.160;1992,00;0,11
23;23.160;1993,00;0,10
23;23.160;1994,00;0,14
23;23.160;1995,00;0,12
23;23.160;1996,00;0,05
23;23.160;1997,00;0,07
23;23.160;1998,00;0,02
23;23.160;1999,00;0,08
23;23.160;2000,00;0,09
23;23.160;2001,00;0,04
23;23.160;2002,00;0,48
23;23.160;2003,00;0,23
23;23.160;2004,00;0,10
23;23.160;2005,00;0,06
23;23.160;2006,00;0,09
23;23.160;2007,00;0,06
23;23.160;2008,00;0,06
23;23.160;2009,00;0,08
23;23.160;2010,00;0,13
23;23.160;2011,00;0,14
23;23.160;2012,00;0,09
23;23.160;2013,00;0,09
23;23.160;2014,00;0,06
23;23.161;1989,00;0,14
23;23.161;1990,00;0,12
23;23.161;1991,00;0,09
23;23.161;1992,00;0,06
23;23.161;1993,00;0,04
23;23.161;1994,00;0,03
23;23.161;1995,00;0,04
23;23.161;1996,00;0,03
23;23.161;1997,00;0,03
23;23.161;1998,00;0,06
23;23.161;1999,00;0,09
23;23.161;2000,00;0,16
23;23.161;2001,00;0,19
23;23.161;2002,00;0,13
23;23.161;2003,00;0,09
23;23.161;2004,00;0,13
23;23.161;2005,00;0,13
23;23.161;2006,00;0,08
23;23.161;2007,00;0,05
23;23.161;2008,00;0,06
23;23.161;2009,00;0,07
23;23.161;2010,00;0,06
23;23.161;2011,00;0,08
23;23.161;2012,00;0,03
23;23.161;2013,00;0,03
23;23.161;2014,00;0,07
23;23.162;1989,00;0,34
23;23.162;1990,00;0,36
23;23.162;1991,00;0,33
23;23.162;1992,00;0,31
23;23.162;1993,00;0,11
23;23.162;1994,00;0,16
23;23.162;1995,00;0,21
23;23.162;1996,00;0,21
23;23.162;1997,00;0,15
23;23.162;1998,00;0,21
23;23.162;1999,00;0,19
23;23.162;2000,00;0,21
23;23.162;2001,00;0,21
23;23.162;2002,00;0,16
23;23.162;2003,00;0,12
23;23.162;2004,00;0,09
23;23.162;2005,00;0,21
23;23.162;2006,00;0,13
23;23.162;2007,00;0,08
23;23.162;2008,00;0,10
23;23.162;2009,00;0,11
23;23.162;2010,00;0,08
23;23.162;2011,00;0,22
23;23.162;2012,00;0,05
23;23.162;2013,00;0,07
23;23.162;2014,00;0,14
23;23.163;1989,00;0,02
23;23.163;1990,00;0,01
23;23.163;1991,00;0,01
23;23.163;1992,00;0,00
23;23.163;1993,00;0,00
23;23.163;1994,00;0,00
23;23.163;1995,00;0,00
23;23.163;1996,00;0,00
23;23.163;1997,00;0,01
23;23.163;1998,00;0,01
23;23.163;1999,00;0,01
23;23.163;2000,00;0,01
23;23.163;2001,00;0,08
23;23.163;2002,00;0,12
23;23.163;2003,00;0,04
23;23.163;2004,00;0,03
23;23.163;2005,00;0,01
23;23.163;2006,00;0,01
23;23.163;2007,00;0,01
23;23.163;2008,00;0,00
23;23.163;2009,00;0,00
23;23.163;2010,00;0,01
23;23.163;2011,00;0,01
