StudyID;Series_ID;Species;Username;Date_created;Data_source_type;Source_year;DOI;Author;Journal;Class;Order;Family;Subspecies;Location;Country;Latitude;Longitude;Accurancy;Protected;System;Units;Method;Year_start;Year_end;Primary_threat;Type of disturbance;Threat_start;Threat_end;Recurrence;Secondary_threat;Type of disturbance;Threat_start;Threat_end;Recurrence;Tertiary_threat;Type of disturbance;Threat_start;Threat_end;Recurrence;Fourth_threat;Type of disturbance;Threat_start;Threat_end;Recurrence;Fifth_threat;Type of disturbance;Threat_start;Threat_end;Recurrence;
Bal2;Bal2_66;Sparus aurata;Eneko Aspillaga;29/3/22;Grey literature;2019;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0/archivopub.do?ctrl=MCRST69ZI362540&id=362540;Coll et al.;La Reserva Marina del Nord de Menorca. Seguiment de les poblacions de peixos de substrat rocós en el període 2000-2019;Actinopterygii;Perciformes;Sparidae;;No reserva, Arena d'en Castell (Menorca);Spain;4,002,847;418,46;Approx;No;Marine;Biomass (g/250 m2);Underwater censuses;2000;2019;No reserve. Fishing activity;;;;;;;;;;;;;;;;;;;;;;;;;
Bal2;Bal2_67;Spondyliosoma cantharus;Eneko Aspillaga;29/3/22;Grey literature;2019;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0/archivopub.do?ctrl=MCRST69ZI362540&id=362540;Coll et al.;La Reserva Marina del Nord de Menorca. Seguiment de les poblacions de peixos de substrat rocós en el període 2000-2019;Actinopterygii;Perciformes;Sparidae;;No reserva, Arena d'en Castell (Menorca);Spain;4,002,847;418,46;Approx;No;Marine;Biomass (g/250 m2);Underwater censuses;2000;2019;No reserve. Fishing activity;;;;;;;;;;;;;;;;;;;;;;;;;
Bal2;Bal2_68;Epinephelus caninus;Eneko Aspillaga;29/3/22;Grey literature;2019;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0/archivopub.do?ctrl=MCRST69ZI362540&id=362540;Coll et al.;La Reserva Marina del Nord de Menorca. Seguiment de les poblacions de peixos de substrat rocós en el període 2000-2019;Actinopterygii;Perciformes;Serranidae;;No reserva, Arena d'en Castell (Menorca);Spain;4,002,847;418,46;Approx;No;Marine;Biomass (g/250 m2);Underwater censuses;2000;2019;No reserve. Fishing activity;;;;;;;;;;;;;;;;;;;;;;;;;
Bal2;Bal2_69;Epinephelus marginatus;Eneko Aspillaga;29/3/22;Grey literature;2019;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0/archivopub.do?ctrl=MCRST69ZI362540&id=362540;Coll et al.;La Reserva Marina del Nord de Menorca. Seguiment de les poblacions de peixos de substrat rocós en el període 2000-2019;Actinopterygii;Perciformes;Serranidae;;No reserva, Arena d'en Castell (Menorca);Spain;4.002.847;41.846;Approx;No;Marine;Biomass (g/250 m2);Underwater censuses;2000;2019;No reserve. Fishing activity;;;;;;;;;;;;;;;;;;;;;;;;;
Bal2;Bal2_70;Mycteroperca rubra;Eneko Aspillaga;29/3/22;Grey literature;2019;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0/archivopub.do?ctrl=MCRST69ZI362540&id=362540;Coll et al.;La Reserva Marina del Nord de Menorca. Seguiment de les poblacions de peixos de substrat rocós en el període 2000-2019;Actinopterygii;Perciformes;Serranidae;;No reserva, Arena d'en Castell (Menorca);Spain;4,002,847;418,46;Approx;No;Marine;Biomass (g/250 m2);Underwater censuses;2000;2019;No reserve. Fishing activity;;;;;;;;;;;;;;;;;;;;;;;;;
Bal2;Bal2_71;Labrus merula;Eneko Aspillaga;29/3/22;Grey literature;2019;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0/archivopub.do?ctrl=MCRST69ZI362540&id=362540;Coll et al.;La Reserva Marina del Nord de Menorca. Seguiment de les poblacions de peixos de substrat rocós en el període 2000-2019;Actinopterygii;Labriformes;Labridae;;No reserva, Arena d'en Castell (Menorca);Spain;4,002,847;418,46;Approx;No;Marine;Biomass (g/250 m2);Underwater censuses;2000;2019;No reserve. Fishing activity;;;;;;;;;;;;;;;;;;;;;;;;;
Bal2;Bal2_72;Labrus viridis;Eneko Aspillaga;29/3/22;Grey literature;2019;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0/archivopub.do?ctrl=MCRST69ZI362540&id=362540;Coll et al.;La Reserva Marina del Nord de Menorca. Seguiment de les poblacions de peixos de substrat rocós en el període 2000-2019;Actinopterygii;Labriformes;Labridae;;No reserva, Arena d'en Castell (Menorca);Spain;4,002,847;418,46;Approx;No;Marine;Biomass (g/250 m2);Underwater censuses;2000;2019;No reserve. Fishing activity;;;;;;;;;;;;;;;;;;;;;;;;;
Bal2;Bal2_73;Sciaena umbra;Eneko Aspillaga;29/3/22;Grey literature;2019;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0/archivopub.do?ctrl=MCRST69ZI362540&id=362540;Coll et al.;La Reserva Marina del Nord de Menorca. Seguiment de les poblacions de peixos de substrat rocós en el període 2000-2019;Actinopterygii;Acanthuriformes;Sciaenidae;;No reserva, Arena d'en Castell (Menorca);Spain;4,002,847;418,46;Approx;No;Marine;Biomass (g/250 m2);Underwater censuses;2000;2019;No reserve. Fishing activity;;;;;;;;;;;;;;;;;;;;;;;;;
Bal2;Bal2_74;Scorpaena porcus;Eneko Aspillaga;29/3/22;Grey literature;2019;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0/archivopub.do?ctrl=MCRST69ZI362540&id=362540;Coll et al.;La Reserva Marina del Nord de Menorca. Seguiment de les poblacions de peixos de substrat rocós en el període 2000-2019;Actinopterygii;Scorpaeniformes;Scorpaenidae;;No reserva, Arena d'en Castell (Menorca);Spain;4,002,847;418,46;Approx;No;Marine;Biomass (g/250 m2);Underwater censuses;2000;2019;No reserve. Fishing activity;;;;;;;;;;;;;;;;;;;;;;;;;
Bal2;Bal2_75;Phycis phycis;Eneko Aspillaga;29/3/22;Grey literature;2019;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0/archivopub.do?ctrl=MCRST69ZI362540&id=362540;Coll et al.;La Reserva Marina del Nord de Menorca. Seguiment de les poblacions de peixos de substrat rocós en el període 2000-2019;Actinopterygii;Gadiformes;Phycidae;;No reserva, Arena d'en Castell (Menorca);Spain;4,002,847;418,46;Approx;No;Marine;Biomass (g/250 m2);Underwater censuses;2000;2019;No reserve. Fishing activity;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_01;Conger conger;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Anguilliformes;Congridae;;Reserva Marina del Toro (Mallorca);Spain;3,946,306;247,354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_02;Diplodus puntazzo;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Sparidae;;Reserva Marina del Toro (Mallorca);Spain;3.946.306;247.354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_03;Diplodus sargus;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Sparidae;;Reserva Marina del Toro (Mallorca);Spain;3.946.306;247.354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_04;Diplodus vulgaris;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Sparidae;;Reserva Marina del Toro (Mallorca);Spain;3.946.306;247.354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_05;Epinephelus costae;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Serranidae;;Reserva Marina del Toro (Mallorca);Spain;3,946,306;247,354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_06;Epinephelus marginatus;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Serranidae;;Reserva Marina del Toro (Mallorca);Spain;3.946.306;247.354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_07;Gymnothorax unicolor;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Anguilliformes;Muraenidae;;Reserva Marina del Toro (Mallorca);Spain;3,946,306;247,354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_08;Labrus merula;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Labriformes;Labridae;;Reserva Marina del Toro (Mallorca);Spain;3.946.306;247.354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_09;Labrus viridis;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Labriformes;Labridae;;Reserva Marina del Toro (Mallorca);Spain;3,946,306;247,354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_10;Muraena helena;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Anguilliformes;Muraenidae;;Reserva Marina del Toro (Mallorca);Spain;3.946.306;247.354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_11;Phycis phycis;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Gadiformes;Phycidae;;Reserva Marina del Toro (Mallorca);Spain;3,946,306;247,354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_12;Sciaena umbra;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Acanthuriformes;Sciaenidae;;Reserva Marina del Toro (Mallorca);Spain;3.946.306;247.354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_13;Scorpaena porcus;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Scorpaeniformes;Scorpaenidae;;Reserva Marina del Toro (Mallorca);Spain;3,946,306;247,354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_14;Scorpaena scrofa;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Scorpaeniformes;Scorpaenidae;;Reserva Marina del Toro (Mallorca);Spain;3,946,306;247,354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_15;Sparus aurata;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Sparidae;;Reserva Marina del Toro (Mallorca);Spain;3,946,306;247,354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_16;Spondyliosoma cantharus;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Sparidae;;Reserva Marina del Toro (Mallorca);Spain;3.946.306;247.354;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_17;Diplodus puntazzo;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Sparidae;;Reserva Marina de les Illes Malgrats (Mallorca);Spain;3.949.798;245.196;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_18;Diplodus sargus;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Sparidae;;Reserva Marina de les Illes Malgrats (Mallorca);Spain;3.949.798;245.196;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_19;Diplodus vulgaris;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Sparidae;;Reserva Marina de les Illes Malgrats (Mallorca);Spain;3.949.798;245.196;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_20;Epinephelus marginatus;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Serranidae;;Reserva Marina de les Illes Malgrats (Mallorca);Spain;3.949.798;245.196;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_21;Labrus merula;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Labriformes;Labridae;;Reserva Marina de les Illes Malgrats (Mallorca);Spain;3.949.798;245.196;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_22;Labrus viridis;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Labriformes;Labridae;;Reserva Marina de les Illes Malgrats (Mallorca);Spain;3.949.798;245.196;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_23;Muraena helena;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Anguilliformes;Muraenidae;;Reserva Marina de les Illes Malgrats (Mallorca);Spain;3.949.798;245.196;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_24;Sciaena umbra;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Acanthuriformes;Sciaenidae;;Reserva Marina de les Illes Malgrats (Mallorca);Spain;3.949.798;245.196;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_25;Scorpaena notata;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Scorpaeniformes;Scorpaenidae;;Reserva Marina de les Illes Malgrats (Mallorca);Spain;3,949,798;245,196;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_26;Scorpaena porcus;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Scorpaeniformes;Scorpaenidae;;Reserva Marina de les Illes Malgrats (Mallorca);Spain;3,949,798;245,196;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_27;Scorpaena scrofa;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Scorpaeniformes;Scorpaenidae;;Reserva Marina de les Illes Malgrats (Mallorca);Spain;3.949.798;245.196;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_28;Sparus aurata;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Sparidae;;Reserva Marina de les Illes Malgrats (Mallorca);Spain;3.949.798;245.196;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_29;Spondyliosoma cantharus;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Sparidae;;Reserva Marina de les Illes Malgrats (Mallorca);Spain;3,949,798;245,196;Approx;Yes;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;Partial marine reserve;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_30;Diplodus puntazzo;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Sparidae;;No reserva, Es Rajolí (Mallorca);Spain;396.149;238.502;Approx;No;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;No reserve. Fishing activity;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_31;Diplodus sargus;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Sparidae;;No reserva, Es Rajolí (Mallorca);Spain;396.149;238.502;Approx;No;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;No reserve. Fishing activity;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_32;Diplodus vulgaris;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Sparidae;;No reserva, Es Rajolí (Mallorca);Spain;396.149;238.502;Approx;No;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;No reserve. Fishing activity;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_33;Epinephelus marginatus;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Perciformes;Serranidae;;No reserva, Es Rajolí (Mallorca);Spain;396.149;238.502;Approx;No;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;No reserve. Fishing activity;;;;;;;;;;;;;;;;;;;;;;;;;
Bal3;Bal3_34;Gymnothorax unicolor;Eneko Aspillaga;29/3/22;Grey literature;2020;https://www.caib.es/sites/reservesmarines/es/informes_y_publicaciones_0_0_0_0/archivopub.do?ctrl=MCRST69ZI362615&id=362615;Morey et al.;Les reserves marines de l’illa del Toro i les illes Malgrats. Seguiment de les espècies íctiques vulnerables sobre substrat rocós. Juliol de 2020.;Actinopterygii;Anguilliformes;Muraenidae;;No reserva, Es Rajolí (Mallorca);Spain;3,961,490;238,502;Approx;No;Marine;Biomass (g/250 m2);Underwater censuses;2005;2020;No reserve. Fishing activity;;;;;;;;;;;;;;;;;;;;;;;;;
